chunk_id,contract_name,chunk_index,clause_category,answer,text_preview
318,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,0,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement__Uncapped Liability,"EXCEPT WITH RESPECT TO THE INDEMNITY OBLIGATIONS IN SECTION 14, THE CONFIDENTIALITY OBLIGATIONS UNDER SECTION 16, AND THE YEAR 2000 COMPLIANCE OBLIGATIONS UNDER SECTION 20, NOTWITHSTANDING ANYTHING TO THE CONTRARY CONTAINED IN THIS AGREEMENT, UNDER NO CIRCUMSTANCES SHALL EITHER PARTY BE LIABLE TO THE OTHER PARTY WITH RESPECT TO THE SUBJECT MATTER OF THIS AGREEMENT UNDER ANY CONTRACT, NEGLIGENCE,

                                                                              10

STRICT LIABILITY, TORT OR OTHER LEGAL OR EQUITABLE THEORY FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, SPECIAL OR EXEMPLARY DAMAGES (INCLUDING, WITHOUT LIMITATION, LOSS OF REVENUE OR GOODWILL OR ANTICIPATED PROFITS OR LOST BUSINESS), EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",EXHIBIT 10.27 MediaLinx File No. 952 CO-BRANDING CONTENT AGREEMENT ----------------------------- THIS AGREEMENT made as of the 30th day of June 1999 B
318,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,0,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement__Cap On Liability,"EXCEPT WITH RESPECT TO THE INDEMNITY OBLIGATIONS IN SECTION 14, THE CONFIDENTIALITY OBLIGATIONS UNDER SECTION 16, AND THE YEAR 2000 COMPLIANCE OBLIGATIONS UNDER SECTION 20, NOTWITHSTANDING ANYTHING TO THE CONTRARY CONTAINED IN THIS AGREEMENT, UNDER NO CIRCUMSTANCES SHALL EITHER PARTY BE LIABLE TO THE OTHER PARTY WITH RESPECT TO THE SUBJECT MATTER OF THIS AGREEMENT UNDER ANY CONTRACT, NEGLIGENCE,

                                                                              10

STRICT LIABILITY, TORT OR OTHER LEGAL OR EQUITABLE THEORY FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, SPECIAL OR EXEMPLARY DAMAGES (INCLUDING, WITHOUT LIMITATION, LOSS OF REVENUE OR GOODWILL OR ANTICIPATED PROFITS OR LOST BUSINESS), EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",EXHIBIT 10.27 MediaLinx File No. 952 CO-BRANDING CONTENT AGREEMENT ----------------------------- THIS AGREEMENT made as of the 30th day of June 1999 B
318,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,0,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement__Covenant Not To Sue,not to contest the validity of the HCI Marks or HCI's title              thereto;,EXHIBIT 10.27 MediaLinx File No. 952 CO-BRANDING CONTENT AGREEMENT ----------------------------- THIS AGREEMENT made as of the 30th day of June 1999 B
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Document Name,SPONSORSHIP AGREEMENT,"Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Parties,Sponsor,"Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Agreement Date,"January 1, 2010","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Effective Date,"January 1, 2010","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Expiration Date,"Subject to the provisions of Section 14 hereof, the term of this Agreement and the sponsorship described herein shall commence on  January 1, 2010 and extend through December 31, 2010.","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Governing Law,"This Agreement shall be governed and construed in accordance with the internal laws of the State of Texas, without giving effect to  principles of conflict of laws.","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Most Favored Nation,"The Sponsor acknowledges that Racing has arranged and may arrange in the future for other sponsors  for the Racing Team. Racing agrees that, during the term of this Agreement, (i) Sponsor shall have the right to approve or disapprove any  additional sponsor identified by Racing, and (ii) unless another proposed sponsor has agreed to pay a sponsorship fee that exceeds the amount  paid by Sponsor, no other sponsor shall receive any benefit of greater value (including either an equivalent or a more prominent use of another  sponsor's name, logo or other identifying information) than the Benefits provided to the Sponsor hereunder.","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Non-Compete,"Subject to payment by the Sponsor of the sponsorship fee provided for herein, during the term of this  Agreement Racing shall cause the Racing Team to provide for the Sponsor's benefit all of the benefits customarily associated with the  sponsorship of a Daytona Prototype Series racing team and consistent with the benefits provided to the Sponsor in 2005 - 2009 (individually, a  ""Benefit,"" and collectively, the ""Benefits""), including but not limited to the following:","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Non-Disparagement,(iii)  disparages the products or services of the Sponsor,"Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Termination For Convenience,"Notwithstanding the provisions of Section 1 hereof, the Sponsor shall have the right at any time prior to  December 31, 2010 to terminate this Agreement by giving written notice of such termination to Racing.","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Anti-Assignment,Neither party shall assign any of its rights or obligations hereunder without the prior written consent of the other party.,"Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Cap On Liability,"Racing represents to the Sponsor that the Sponsor's aggregate obligation hereunder  will not exceed the amount of the sponsorship fee set forth in Section 3 hereof (or such lesser amount as is payable by the Sponsor in the event  that this Agreement is terminated pursuant to Section 14 hereof), plus, if applicable, collection costs that may be reasonably incurred by Racing in  a legal proceeding to collect all or any part thereof (the ""Maximum Obligation"").","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,0,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT__Insurance,"Racing shall obtain and maintain, at Racing's expense, comprehensive automobile liability insurance covering all owned, non-owned and  hired vehicles used by Racing in the Business with limits of not less than $5,000,000 per occurrence combined single limit for personal injury and  property damage, including all statutory coverage for all states of operation.","Exhibit 10.41 SPONSORSHIP AGREEMENT This Sponsorship Agreement (the ""Agreement"") is entered into effective January 1, 2010 by and between Stallings Ca"
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Document Name",Strategic Alliance Agreement,"1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Parties",Turnkey Capital Inc.,"1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Agreement Date",30th day of June 2017,"1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Effective Date",30th day of June 2017,"1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Expiration Date",The term of this Agreement is twenty-four (24) months.,"1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Governing Law",This Agreement shall be governed by the laws of the State of Florida.,"1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Rofr/Rofo/Rofn",TKCI will have First Right of Refusal with regard to any sale or disposition of any part or the whole of companies or projects developed in relationship with this alliance.,"1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Revenue/Profit Sharing","Net revenue from business operations created by Holding Company for the alliance will be distributed by Holding Company equally - 50/50 - to TKCI and SIC:

SIC's original business concepts and plans, as well as opportunities brought to the table through its connections, and third-party contracts, are ways that we anticipate business could be generated, and revenues created; TKCI's advisory and management services and capital resources will provide the critical structure and business mechanism to carry concepts through to revenue.","1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",0,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Covenant Not To Sue","TKCI affirms that it shall not have any claim towards SIC if the management decides not to sign the agreement in the investigation stage, and before any agreements are signed, for any reasons whatsoever.","1. 2. 2.1 2.2 3. 3.1 3.2 4. 4.1 EXHIBIT 1.1 Strategic Alliance Agreement This Agreement is made and entered into this 30th day of June 2017, Between: "
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Document Name,Sponsorship Agreement,[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Parties,FMM,[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Agreement Date,"December 18, 1998",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Expiration Date,"The initial production period shall be for a period of two (2) months to commence on November 4, 1998 (the ""Production Period""), and the remaining term of this Agreement shall be for a period of twenty four (24) months to commence on the tentative launch date of January 4, 1999, unless terminated earlier as provided herein (the ""Promotion Period""), (The Production Period and the Promotion Period shall be collectively referred to as the ""Initial Term"").",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Renewal Term,"The Parties agree that prior to July 1, 2000, iVillage will provide FMM with the opportunity to renew this Agreement (the ""Renewal Term"") on terms set forth in a proposal (the ""Proposal) to be presented to FMM. FMM shall indicate its acceptance or rejection of the Proposal no later than August 31, 2000. If iVillage does not receive FMM's acceptance or rejection of the Proposal by August 31, 2000, iVillage may interpret FMM's non response as a rejection of the Proposal.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Governing Law,"Agreement shall be governed by, and construed in accordance with the laws of the State of New York without regard to the conflicts of laws principles thereof.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Most Favored Nation,"In addition, in the event that iVillage desires to form a sponsorship relationship with an automobile rental company during the term of this Agreement, iVillage shall notify Hertz and provide Hertz with an opportunity to enter into such a relationship with iVillage, on not less favorable terms than those offered to any other automobile rental company.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Exclusivity,"For the Initial Term of this Agreement, iVillage agrees that Ford shall be the exclusive automobile manufacturer sponsor and advertiser throughout the Network, with respect to entities whose primary business is that of an automotive manufacturer and/or retailer.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Rofr/Rofo/Rofn,"Once presented with an opportunity, Hertz shall have five (5) business days in which to accept or reject such terms. If iVillage does not receive Hertz's acceptance or rejection of such within the allotted time, iVillage shall deem Hertz's silence as rejection.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Anti-Assignment,"Neither Party shall sell, transfer or assign this Agreement or the rights or obligations hereunder, without the prior written consent of the other Party, such consent not to be unreasonably withheld or delayed.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Minimum Commitment,"However, if iVillage falls to deliver the advertising          impressions during the Promotion Period and FMM desires that iVillage          ""make good"" the undelivered impressions and extend the Initial Term          pursuant to option (a) set forth in Section 2.C.(iii), if the Parties          have decided not to renew the Initial Term and iVillage desires to          enter into an agreement with an entity whose business(es) would pose a          conflict to FMM",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Ip Ownership Assignment,"Upon execution and delivery of this Agreement, iVillage assigns to FMC all right, title and interest in and to the content, design and intellectual property, rights created specifically for and unique to the Bridge Site, advertising units, and other promotional elements set forth in this Agreement (collectively, the ""Materials"").",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__License Grant,"FMM grants to iVillage, during the Initial Term of this Agreement, a royalty-free, non-exclusive, worldwide license to use, reproduce and display Ford's tradenames, trademarks, service marks and logos (collectively, the ""Marks"") in connection with this Agreement.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Audit Rights,All traffic reports shall be audited by the third party traffic auditor selected pursuant to Section 2.C.(ii).,[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Cap On Liability,"NEITHER PARTY SHALL HAVE ANY LIABILITY HEREUNDER FOR ANY INDIRECT, SPECIAL, PUNITIVE OR CONSEQUENTIAL DAMAGES INCLUDING, WITHOUT LIMITATION, LOSS OF PROFIT OR BUSINESS OPPORTUNITIES, WHETHER OR NOT THE PARTY WAS ADVISED OF THE POSSIBILITY OF SUCH.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,0,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Warranty Duration,"Upon receipt from iVillage of the proposed Bridge Site design and content, FMM shall have no more than five (5) business days in which to provide iVillage with its acceptance or rejection of the design and content. If iVillage does not receive FMM's acceptance or rejection of such within the allotted time, iVillage shall deem FMM's silence as acceptance.",[REDACTED] Confidential treatment has been requested for certain portions of this exhibit. Omitted portions have been filed separately with the Commis
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Document Name,CO-BRANDING AGREEMENT,"Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Parties,"VerticalNet, Inc.","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Effective Date,"September 30, 1999","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Expiration Date,"Initial Term shall mean the Effective Date through the day prior to the fourth anniversary of the Effective Date, unless earlier terminated pursuant to Section 8","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Renewal Term,"This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term on a year to year basis (each, a ""Renewal Term""), unless either party notifies the other at least 30 days prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement.","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Notice Period To Terminate Renewal,"This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term on a year to year basis (each, a ""Renewal Term""), unless either party notifies the other at least 30 days prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement.","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Governing Law,This Agreement shall be governed by and interpreted under the laws of the Commonwealth of Pennsylvania without regard to its conflicts of law provisions.,"Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Non-Compete,"From time to time, PaperExchange shall provide to VerticalNet, at PaperExchange's sole cost and expense, relevant content provided to it by third parties consisting of (a) job listings for inclusion, at VerticalNet's reasonable business discretion and at VerticalNet's then current listing rate, in the Co-Branded Career Center or on any other VerticalNet Site except a Site co-branded with a PaperExchange Competitor (the ""PaperExchange Career Content"") and (b) equipment listings for inclusion, at VerticalNet's reasonable business discretion and at VerticalNet's then current listing rate, in the Co-Branded Equipment Listings or on any other VerticalNet Site except a Site co-branded with a PaperExchange Competitor (the ""PaperExchange Equipment Content"", and together with the PaperExchange Career Content, the ""PaperExchange Content"").","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Exclusivity,"During the Term, VerticalNet shall have the exclusive right to arrange for the sale of ***** of the third party advertising inventory (which shall consist of a minimum of one advertisement per page on each of the ""Co-Branded Equipment,"" ""Co-Branded Careers,"" ""Resources"" and ""Home Page"" sections or successor, replacement or substitute sections) of the PaperExchange Site and shall be consistent with the amount of advertising on other business to business vertical sites on the PaperExchange Site (the ""Third Party Advertising Allocation"").","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Competitive Restriction Exception,"provided, however, that this Section 5.8.1  [Non-Competition] shall not apply to advertisements, Storefronts or similar features on VerticalNet's Sites.","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Anti-Assignment,"Except as otherwise set forth herein, neither party shall transfer, assign or cede any rights or delegate any obligations hereunder, in whole or in part, whether voluntarily or by operation of law, without the prior written consent of the other party, which consent may be withheld at the other party's reasonable business discretion; provided, however, that either party may transfer this Agreement without prior written consent of the other party to an Affiliate or in connection with a merger or sale of all or substantially all of the stock or assets of such party.","Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,0,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Revenue/Profit Sharing,VerticalNet will pay PaperExchange ***** of the gross sales of the Professional e-Bookstore on Pulp and Paper Online that originated from the PaperExchange Site.,"Exhibit 10.4 CO-BRANDING AGREEMENT This Co-Branding Agreement (this ""Agreement"") dated September 30, 1999 (the ""Effective Date"") is entered into betwe"
